original,duplicate,label
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\123_6_15.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_167.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\124_6_17.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_170.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\206_0_6.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_173.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\119_6_10.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_175.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\130_6_21.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_180.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\203_0_3.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_184.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\127_6_19.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_198.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\203_0_3.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_202.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\133_6_25.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_204.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\128_6_20.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_205.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\120_6_12.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_206.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\131_6_23.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_221.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\114_6_5.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_227.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\112_6_4.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_245.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\121_6_13.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_25.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\111_6_3.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_251.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\208_0_7.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_279.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_255.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_289.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\126_6_18.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_290.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\210_0_9.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_301.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\129_6_22.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_327.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\204_0_4.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_48.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\201_0_0.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_5.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\135_6_27.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_50.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\132_6_24.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_55.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\134_6_26.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_62.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_34.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_66.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_297.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_73.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\205_0_5.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_78.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_174.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_90.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_103.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_91.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\209_0_10.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_95.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\125_6_16.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_99.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-03DermatitisLids.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-03DermatitisLids.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-3.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-03Eczema0310.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-10.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-03EczemaAreolae021223.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-14.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05ATopicAreola.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-16.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicAreola23.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-17.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicAreola3.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicDermHand.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicHand.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicDermHand1.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicHand1q.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicDermHand.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicHandq.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05atopicChild0828062.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05atopicWrist0828064.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicWrist.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05AtopicWristq.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-05hyperkeratosis02010.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05hyperkeratosis02010.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05pityriasisAlba94-GP3.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05pityriasisAlba94.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-hyperkeratotic-1.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-20Hyperkeratosis0331.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-2.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\v-03DermatitisAreola45.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-03DermatitisLids1.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\v-03DermatitisLids1.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-eczema-areola-11.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\v-03EczemaAreolae1.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-05hyperkeratosis01010.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\v-05hyperkeratosis01010.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\t-05PityriasisAlbaq.jpg,data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\v-05PityriasisAlba.jpg,3. Atopic Dermatitis - 1.25k
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054075.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0061861.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0061437.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0063677.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0064300.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0066115.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054986.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0067341.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054113.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0070345.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054074.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0071589.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0065140.jpg,data\raw\dataset2\IMG_CLASSES\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0072994.jpg,4. Basal Cell Carcinoma (BCC) 3323
data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0012127_downsampled.jpg,data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0012970_downsampled.jpg,5. Melanocytic Nevi (NV) - 7970
data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0024366.jpg,data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0029861.jpg,5. Melanocytic Nevi (NV) - 7970
data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0024777.jpg,data\raw\dataset2\IMG_CLASSES\5. Melanocytic Nevi (NV) - 7970\ISIC_0029938.jpg,5. Melanocytic Nevi (NV) - 7970
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0059011.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0060857.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0060606.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0062094.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0054911.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0062368.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0060482.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0062371.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0063304.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0064285.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0065588.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0065639.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0066634.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0067608.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0061089.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0068249.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0061391.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0069118.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0061902.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0069588.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0062361.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0069849.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0057272.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0072042.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0064670.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0072410.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0061802.jpg,data\raw\dataset2\IMG_CLASSES\6. Benign Keratosis-like Lesions (BKL) 2624\ISIC_0073100.jpg,6. Benign Keratosis-like Lesions (BKL) 2624
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_274.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\10_21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_69.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\10_22.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_306.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\10_23.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_54.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\10_3.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_94.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_1.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_163.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_71.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_31.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_161.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_32.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_124.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_37.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_312.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_43.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_34.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_0.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_255.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_1.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_44.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_10.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_196.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_18.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_235.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_19.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_38.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_199.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_158.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_22.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_259.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_25.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_241.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_28.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_129.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_30.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_36.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_31.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_216.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_5.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_201.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_6.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_223.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_7.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_138.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_8.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_203.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\15_51.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_328.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\15_53.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_40.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_12.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_278.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_13.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_127.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_17.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_265.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_19.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_190.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_89.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
